-71.964248765,43.969797012,123.574
-71.966705447,43.968085128,373.524
-71.966706329,43.968084632,373.639
-71.966706278,43.968084522,373.668
-71.966706348,43.968084198,373.717
-71.966706539,43.968083854,373.766
-71.966706134,43.968083833,373.740
-71.966706034,43.968083620,373.758
-71.966705902,43.968083488,373.791
-71.966705820,43.968083419,373.792
-71.966710271,43.968079700,374.485
-71.966722097,43.968070551,376.168
-71.966747922,43.968056186,378.140
-71.966760214,43.968049368,379.075
-71.966766169,43.968046060,379.622
-71.966769753,43.968044073,380.008
-71.966777827,43.968038044,380.609
-71.966781993,43.968034541,380.946
-71.966784526,43.968031746,381.127
-71.966786081,43.968029861,381.225
-71.966787094,43.968028705,381.276
-71.966787737,43.968028013,381.311
-71.966788138,43.968027633,381.333
-71.966788233,43.968027404,381.361
-71.966788270,43.968027352,381.361
-71.966788186,43.968027408,381.382
-71.966788055,43.968027510,381.389
-71.966787904,43.968027702,381.390
-71.966787668,43.968027974,381.390
-71.966787363,43.968028319,381.387
-71.966787817,43.968029878,381.437
-71.966785778,43.968031498,381.564
-71.966784716,43.968032294,381.585
-71.966784059,43.968032739,381.578
-71.966783684,43.968032986,381.567
-71.966783415,43.968033133,381.557
-71.966783238,43.968033221,381.541
-71.966783170,43.968033286,381.525
-71.966783127,43.968033315,381.508
-71.966783123,43.968033357,381.495
-71.966783045,43.968033374,381.492
-71.966783045,43.968033349,381.482
-71.966783042,43.968033360,381.471
-71.966783084,43.968033420,381.459
-71.966783189,43.968033465,381.443
-71.966780338,43.968034321,381.563
-71.966775394,43.968036782,381.772
-71.966773377,43.968037604,381.965
-71.966772421,43.968037968,382.117
-71.966771980,43.968038089,382.242
-71.966771819,43.968038146,382.351
-71.966771795,43.968038190,382.446
-71.966771802,43.968038241,382.524
-71.966771853,43.968038296,382.595
-71.966771881,43.968038365,382.667
-71.966771927,43.968038419,382.724
-71.966771969,43.968038469,382.774
-71.966772009,43.968038502,382.822
-71.966772012,43.968038527,382.860
-71.966772040,43.968038526,382.897
-71.966772050,43.968038501,382.926
-71.966772068,43.968038499,382.946
-71.966772077,43.968038480,382.958
-71.966772083,43.968038456,382.970
-71.966772090,43.968038429,382.981
-71.966772095,43.968038418,382.991
-71.966772100,43.968038418,383.000
-71.966772111,43.968038415,383.010
-71.966772125,43.968038411,383.019
-71.966772144,43.968038407,383.028
-71.966772166,43.968038404,383.037
-71.966772192,43.968038402,383.046
-71.966772220,43.968038398,383.054
-71.966772230,43.968038375,383.062
-71.966772230,43.968038340,383.068
-71.966772250,43.968038321,383.075
-71.966772263,43.968038304,383.082
-71.966772283,43.968038293,383.089
-71.966772315,43.968038285,383.095
-71.966772352,43.968038281,383.102
-71.966772390,43.968038278,383.108
-71.966772427,43.968038277,383.113
-71.966772464,43.968038275,383.119
-71.966772500,43.968038272,383.124
-71.966772537,43.968038268,383.129
-71.966772573,43.968038264,383.134
-71.966772610,43.968038258,383.139
-71.966772652,43.968038247,383.144
-71.966772720,43.968038214,383.147
-71.966772810,43.968038164,383.150
-71.966772908,43.968038109,383.152
-71.966773014,43.968038048,383.153
-71.966773122,43.968037987,383.153
-71.966773232,43.968037924,383.152
-71.966773342,43.968037862,383.150
-71.966773451,43.968037802,383.148
-71.966773558,43.968037743,383.145
-71.966773663,43.968037687,383.142
-71.966773763,43.968037633,383.138
-71.966773861,43.968037581,383.135
-71.966773954,43.968037531,383.131
-71.966774043,43.968037484,383.127
-71.966774127,43.968037439,383.123
-71.966774207,43.968037396,383.119
-71.966774282,43.968037355,383.115
-71.966774353,43.968037315,383.111
-71.966774421,43.968037277,383.107
-71.966774486,43.968037242,383.104
-71.966774548,43.968037208,383.100
-71.966774607,43.968037175,383.097
-71.966774661,43.968037146,383.094
-71.966774713,43.968037117,383.091
-71.966774761,43.968037093,383.088
-71.966774803,43.968037071,383.086
-71.966774841,43.968037052,383.084
-71.966774875,43.968037036,383.083
