-71.393972722,43.737224885,248.670
-71.393957950,43.737555558,127.738
-71.393959501,43.737554987,127.807
-71.393958493,43.737553024,127.788
-71.393954724,43.737553531,127.491
-71.393957738,43.737552443,127.599
-71.393952711,43.737554912,127.639
-71.393951165,43.737555098,127.528
-71.393952585,43.737554462,127.577
-71.393953281,43.737554229,127.644
-71.393953204,43.737554101,127.672
-71.393953174,43.737554009,127.674
-71.393953209,43.737554002,127.649
-71.393953528,43.737554031,127.641
-71.393953931,43.737554136,127.621
-71.393954187,43.737554269,127.598
-71.393954218,43.737554380,127.577
-71.393954342,43.737554362,127.578
-71.393954442,43.737554438,127.572
-71.393954496,43.737554548,127.556
-71.393954572,43.737554609,127.550
-71.393954732,43.737554635,127.573
-71.393954758,43.737554678,127.594
-71.393954849,43.737554681,127.619
-71.393954904,43.737554682,127.639
-71.393954993,43.737554645,127.661
-71.393955116,43.737554569,127.690
-71.393955226,43.737554478,127.722
-71.393955233,43.737554452,127.746
-71.393955191,43.737554457,127.760
-71.393955123,43.737554478,127.769
-71.393955083,43.737554513,127.776
-71.393955091,43.737554550,127.790
-71.393955058,43.737554594,127.802
-71.393954979,43.737554648,127.806
-71.393954925,43.737554669,127.815
-71.393954872,43.737554690,127.827
-71.393954834,43.737554714,127.840
-71.393954788,43.737554753,127.849
-71.393954749,43.737554764,127.861
-71.393954697,43.737554830,127.869
-71.393954655,43.737554907,127.874
-71.393954607,43.737554975,127.878
-71.393954555,43.737555032,127.878
-71.393954520,43.737555094,127.876
-71.393954512,43.737555161,127.876
-71.393954521,43.737555227,127.877
-71.393954549,43.737555312,127.878
-71.393954583,43.737555406,127.881
-71.393954560,43.737555430,127.888
-71.393954543,43.737555437,127.896
-71.393954540,43.737555450,127.905
-71.393954541,43.737555464,127.915
-71.393954550,43.737555470,127.924
-71.393954567,43.737555468,127.933
-71.393954577,43.737555467,127.943
-71.393954575,43.737555473,127.951
-71.393954571,43.737555480,127.959
-71.393954556,43.737555483,127.968
-71.393954530,43.737555489,127.976
-71.393954517,43.737555500,127.983
-71.393954521,43.737555520,127.987
-71.393954520,43.737555525,127.994
-71.393954525,43.737555537,128.000
-71.393954514,43.737555552,128.003
-71.393954499,43.737555569,128.006
-71.393954529,43.737555567,128.012
-71.393954576,43.737555541,128.023
-71.393954591,43.737555547,128.031
-71.393954599,43.737555558,128.035
-71.393954607,43.737555579,128.034
-71.393954594,43.737555608,128.030
-71.393954588,43.737555638,128.025
-71.393954587,43.737555677,128.020
-71.393954577,43.737555716,128.014
-71.393954569,43.737555754,128.010
-71.393954568,43.737555788,128.006
-71.393954558,43.737555814,128.002
-71.393954543,43.737555835,127.999
-71.393954539,43.737555857,127.994
-71.393954533,43.737555879,127.989
-71.393954523,43.737555899,127.983
-71.393954520,43.737555919,127.977
-71.393954516,43.737555939,127.971
