-71.178475662,42.804607189,-5.286
-71.178475668,42.804607912,-5.156
-71.178442138,42.804631778,0.167
-71.178420174,42.804689895,9.831
-71.178425596,42.804700500,14.262
-71.178425437,42.804703483,14.985
-71.178425364,42.804704167,15.172
-71.178425182,42.804705304,15.325
-71.178425060,42.804706188,15.433
-71.178424791,42.804707516,15.560
-71.178424856,42.804707833,15.648
-71.178424917,42.804707786,15.676
-71.178424941,42.804707820,15.695
-71.178424840,42.804708015,15.707
-71.178424591,42.804708747,15.746
-71.178424432,42.804709749,15.809
-71.178424400,42.804710657,15.876
-71.178424582,42.804710977,15.909
-71.178424753,42.804711183,15.919
-71.178424872,42.804711323,15.924
-71.178424963,42.804711413,15.927
-71.178425124,42.804711549,15.927
-71.178425356,42.804711790,15.947
-71.178425469,42.804711944,15.976
-71.178425429,42.804711957,15.990
-71.178425472,42.804711969,15.987
-71.178425595,42.804712002,15.994
-71.178425657,42.804712063,16.016
-71.178425670,42.804712155,16.043
-71.178425654,42.804712262,16.071
-71.178425612,42.804712358,16.096
-71.178425559,42.804712463,16.121
-71.178425504,42.804712645,16.150
-71.178425428,42.804713130,16.193
-71.178425669,42.804714659,16.333
-71.178426495,42.804718379,16.710
-71.178427131,42.804721680,17.073
-71.178427332,42.804723551,17.315
-71.178427510,42.804724642,17.457
-71.178427664,42.804725431,17.545
-71.178427919,42.804725920,17.594
-71.178427831,42.804726140,17.622
-71.178427701,42.804726184,17.655
-71.178428009,42.804726729,17.679
-71.178428250,42.804727161,17.707
-71.178428253,42.804727379,17.730
-71.178428176,42.804727523,17.739
-71.178428171,42.804727688,17.746
-71.178428193,42.804727843,17.756
-71.178428155,42.804727966,17.765
-71.178428187,42.804728083,17.770
-71.178428276,42.804728208,17.777
-71.178428370,42.804728378,17.791
-71.178428511,42.804728646,17.809
-71.178428516,42.804728735,17.831
-71.178428490,42.804728814,17.852
-71.178428456,42.804728869,17.868
-71.178428507,42.804729028,17.885
-71.178428529,42.804729118,17.897
-71.178428508,42.804729126,17.907
-71.178428500,42.804729102,17.914
-71.178428512,42.804729095,17.923
-71.178428538,42.804729109,17.934
-71.178428548,42.804729109,17.948
-71.178428549,42.804729065,17.962
-71.178428602,42.804729082,17.978
-71.178428650,42.804729093,17.995
-71.178428701,42.804729061,18.010
