-71.233565990,43.774295860,248.120
-71.233565570,43.774296836,248.044
-71.233564319,43.774298324,247.997
-71.233563396,43.774299451,247.930
-71.233565282,43.774298382,247.939
-71.233566326,43.774297924,247.993
-71.233566952,43.774297709,248.035
-71.233567284,43.774297682,248.070
-71.233567401,43.774297760,248.102
-71.233567392,43.774297906,248.113
-71.233567304,43.774298082,248.119
-71.233566956,43.774298471,248.118
-71.233566802,43.774298709,248.111
-71.233566530,43.774298883,248.128
-71.233566365,43.774299100,248.152
-71.233566284,43.774299157,248.176
-71.233565993,43.774299293,248.181
-71.233565462,43.774299397,248.188
-71.233565035,43.774299384,248.216
-71.233564777,43.774299328,248.237
-71.233564643,43.774299296,248.242
-71.233564536,43.774299294,248.234
-71.233564322,43.774299306,248.229
-71.233564103,43.774299348,248.235
-71.233563941,43.774299397,248.241
-71.233563851,43.774299456,248.243
-71.233563702,43.774299555,248.249
-71.233563491,43.774299669,248.262
-71.233563230,43.774299792,248.284
-71.233562996,43.774299926,248.307
-71.233562716,43.774300073,248.327
-71.233562439,43.774300189,248.343
-71.233562156,43.774300284,248.358
-71.233561868,43.774300384,248.379
-71.233561550,43.774300553,248.405
-71.233561345,43.774300783,248.434
-71.233561218,43.774301013,248.455
-71.233561114,43.774301205,248.470
-71.233561010,43.774301369,248.482
-71.233560911,43.774301517,248.495
-71.233560885,43.774301647,248.503
-71.233560865,43.774301758,248.506
-71.233560781,43.774301839,248.514
-71.233560673,43.774301890,248.525
-71.233560550,43.774301915,248.539
-71.233560428,43.774301926,248.554
-71.233560268,43.774301955,248.570
-71.233560091,43.774301999,248.588
-71.233559944,43.774302025,248.604
-71.233559828,43.774302034,248.616
-71.233559720,43.774302050,248.627
-71.233559593,43.774302092,248.632
-71.233559478,43.774302124,248.634
-71.233559397,43.774302120,248.634
-71.233559354,43.774302079,248.633
-71.233559316,43.774302037,248.629
-71.233559279,43.774301960,248.624
-71.233559250,43.774301872,248.617
-71.233559158,43.774301814,248.608
-71.233559080,43.774301721,248.600
-71.233559013,43.774301579,248.592
-71.233558944,43.774301447,248.582
-71.233558895,43.774301330,248.575
-71.233558857,43.774301219,248.570
-71.233558830,43.774301087,248.567
-71.233558822,43.774300948,248.565
-71.233558830,43.774300830,248.563
-71.233558832,43.774300730,248.561
-71.233558860,43.774300632,248.558
-71.233558897,43.774300542,248.553
-71.233558962,43.774300473,248.547
-71.233558994,43.774300411,248.540
-71.233558961,43.774300362,248.532
-71.233558913,43.774300343,248.518
-71.233558863,43.774300340,248.505
-71.233558823,43.774300338,248.492
-71.233558793,43.774300339,248.480
-71.233558770,43.774300345,248.471
-71.233558752,43.774300341,248.465
-71.233558715,43.774300329,248.458
-71.233558669,43.774300318,248.450
-71.233558625,43.774300309,248.444
-71.233558594,43.774300293,248.442
-71.233558550,43.774300280,248.441
-71.233558511,43.774300265,248.439
-71.233558472,43.774300251,248.437
-71.233558439,43.774300240,248.435
-71.233558404,43.774300225,248.433
-71.233558381,43.774300212,248.431
-71.233558365,43.774300193,248.429
-71.233558351,43.774300165,248.425
-71.233558370,43.774300108,248.421
-71.233558391,43.774300051,248.419
-71.233558413,43.774300009,248.417
-71.233558441,43.774299967,248.415
-71.233558477,43.774299921,248.413
-71.233558520,43.774299872,248.412
-71.233558558,43.774299820,248.413
-71.233558594,43.774299766,248.412
-71.233558622,43.774299701,248.412
-71.233558657,43.774299650,248.411
-71.233558701,43.774299588,248.410
-71.233558731,43.774299543,248.407
-71.233558744,43.774299514,248.401
-71.233558772,43.774299483,248.396
-71.233558812,43.774299456,248.390
-71.233558849,43.774299427,248.383
-71.233558857,43.774299347,248.383
-71.233558903,43.774299274,248.386
-71.233558966,43.774299205,248.388
-71.233559022,43.774299148,248.391
-71.233559078,43.774299096,248.395
-71.233559139,43.774299032,248.399
-71.233559195,43.774298929,248.403
-71.233559244,43.774298826,248.405
-71.233559273,43.774298722,248.409
-71.233559287,43.774298617,248.413
-71.233559295,43.774298529,248.417
-71.233559312,43.774298446,248.421
-71.233559334,43.774298381,248.425
-71.233559362,43.774298335,248.432
-71.233559376,43.774298312,248.439
-71.233559384,43.774298308,248.446
-71.233559393,43.774298317,248.449
-71.233559397,43.774298334,248.449
-71.233559393,43.774298347,248.449
-71.233559404,43.774298374,248.446
-71.233559424,43.774298396,248.441
-71.233559458,43.774298426,248.435
-71.233559480,43.774298446,248.430
-71.233559487,43.774298460,248.429
-71.233559499,43.774298457,248.427
-71.233559524,43.774298422,248.425
-71.233559566,43.774298404,248.423
-71.233559621,43.774298413,248.420
-71.233559673,43.774298446,248.417
-71.233559722,43.774298483,248.415
-71.233559783,43.774298520,248.413
-71.233559843,43.774298556,248.409
-71.233559894,43.774298573,248.404
-71.233559928,43.774298595,248.400
-71.233559949,43.774298620,248.397
-71.233559975,43.774298652,248.395
-71.233559999,43.774298676,248.392
-71.233560010,43.774298685,248.390
-71.233560025,43.774298695,248.388
-71.233560073,43.774298693,248.386
-71.233560129,43.774298688,248.385
-71.233560196,43.774298700,248.385
-71.233560245,43.774298714,248.386
-71.233560287,43.774298697,248.389
-71.233560350,43.774298679,248.396
-71.233560415,43.774298665,248.401
-71.233560491,43.774298653,248.404
-71.233560566,43.774298657,248.402
-71.233560660,43.774298639,248.401
-71.233560765,43.774298606,248.404
-71.233560870,43.774298570,248.408
-71.233560966,43.774298533,248.413
-71.233561011,43.774298522,248.415
-71.233561044,43.774298515,248.415
-71.233561069,43.774298516,248.414
-71.233561110,43.774298499,248.415
-71.233561172,43.774298465,248.419
-71.233561230,43.774298433,248.422
-71.233561281,43.774298404,248.426
-71.233561352,43.774298376,248.431
-71.233561397,43.774298372,248.438
-71.233561435,43.774298369,248.443
-71.233561456,43.774298372,248.447
-71.233561455,43.774298386,248.448
-71.233561457,43.774298390,248.447
-71.233561476,43.774298380,248.446
-71.233561494,43.774298369,248.446
-71.233561502,43.774298363,248.445
-71.233561494,43.774298371,248.442
-71.233561476,43.774298384,248.438
-71.233561455,43.774298405,248.434
-71.233561433,43.774298419,248.430
-71.233561415,43.774298423,248.425
-71.233561393,43.774298437,248.420
-71.233561372,43.774298463,248.417
-71.233561377,43.774298476,248.416
-71.233561383,43.774298485,248.416
-71.233561402,43.774298486,248.420
-71.233561420,43.774298483,248.425
-71.233561433,43.774298492,248.428
-71.233561422,43.774298516,248.429
-71.233561432,43.774298531,248.430
-71.233561439,43.774298555,248.432
-71.233561433,43.774298586,248.434
-71.233561399,43.774298619,248.436
-71.233561375,43.774298648,248.438
-71.233561357,43.774298675,248.439
-71.233561353,43.774298698,248.439
-71.233561360,43.774298712,248.441
-71.233561348,43.774298733,248.443
-71.233561328,43.774298755,248.446
-71.233561307,43.774298773,248.450
-71.233561302,43.774298789,248.455
-71.233561289,43.774298808,248.461
-71.233561273,43.774298828,248.466
-71.233561256,43.774298848,248.471
-71.233561245,43.774298864,248.476
-71.233561243,43.774298871,248.481
-71.233561242,43.774298880,248.486
-71.233561229,43.774298893,248.490
-71.233561238,43.774298898,248.492
-71.233561246,43.774298905,248.494
-71.233561257,43.774298907,248.495
-71.233561279,43.774298899,248.496
-71.233561296,43.774298897,248.496
-71.233561319,43.774298883,248.495
-71.233561319,43.774298858,248.493
-71.233561291,43.774298836,248.488
