-71.368800082,42.700459312,20.913
-71.368800218,42.700459383,20.935
-71.368800360,42.700459414,20.953
-71.368800337,42.700459439,20.974
-71.368800234,42.700459594,20.995
-71.368800188,42.700459759,21.025
-71.368800230,42.700459942,21.041
-71.368800241,42.700460173,21.073
-71.368800318,42.700460774,21.114
-71.368800499,42.700461199,21.135
-71.368800888,42.700461456,21.163
-71.368801153,42.700461520,21.163
-71.368801214,42.700461535,21.159
-71.368800956,42.700461467,21.136
-71.368800953,42.700461289,21.114
-71.368800998,42.700461118,21.100
-71.368801068,42.700460961,21.084
-71.368801130,42.700460809,21.076
-71.368801222,42.700460663,21.065
-71.368801307,42.700460483,21.056
-71.368801360,42.700460392,21.056
-71.368801421,42.700460239,21.058
-71.368801486,42.700460149,21.055
-71.368801533,42.700460063,21.049
-71.368801585,42.700459932,21.053
-71.368801608,42.700459872,21.061
-71.368801617,42.700459844,21.063
-71.368801706,42.700459718,21.072
-71.368801776,42.700459520,21.066
-71.368801934,42.700459301,21.072
-71.368802059,42.700459085,21.073
-71.368802099,42.700459014,21.085
-71.368802106,42.700458941,21.097
-71.368802136,42.700458913,21.098
-71.368802134,42.700458892,21.100
-71.368802138,42.700458906,21.103
-71.368802139,42.700458913,21.105
-71.368802137,42.700458915,21.110
-71.368802132,42.700458917,21.114
-71.368802126,42.700458923,21.118
-71.368802126,42.700458919,21.122
-71.368802126,42.700458917,21.125
-71.368802130,42.700458918,21.128
-71.368802139,42.700458918,21.130
-71.368802152,42.700458916,21.132
-71.368802171,42.700458915,21.134
-71.368802195,42.700458913,21.135
-71.368802224,42.700458910,21.135
-71.368802255,42.700458909,21.136
-71.368802285,42.700458909,21.136
-71.368802314,42.700458908,21.137
-71.368802344,42.700458909,21.137
-71.368802375,42.700458910,21.136
-71.368802410,42.700458909,21.136
-71.368802443,42.700458910,21.135
-71.368802476,42.700458912,21.134
-71.368802511,42.700458914,21.133
-71.368802553,42.700458912,21.132
-71.368802600,42.700458906,21.130
-71.368802647,42.700458901,21.128
-71.368802691,42.700458898,21.126
-71.368802744,42.700458888,21.124
-71.368802807,42.700458867,21.122
-71.368802875,42.700458840,21.119
-71.368802946,42.700458809,21.116
-71.368803045,42.700458756,21.111
-71.368803150,42.700458694,21.106
-71.368803248,42.700458635,21.101
-71.368803334,42.700458585,21.094
-71.368803406,42.700458548,21.088
-71.368803466,42.700458517,21.082
-71.368803513,42.700458500,21.076
-71.368803543,42.700458501,21.071
-71.368803561,42.700458517,21.068
-71.368803572,42.700458547,21.065
-71.368803577,42.700458589,21.064
-71.368803578,42.700458643,21.063
-71.368803575,42.700458714,21.065
-71.368803567,42.700458793,21.068
-71.368803556,42.700458862,21.071
-71.368803541,42.700458924,21.074
-71.368803522,42.700458995,21.078
-71.368803501,42.700459064,21.083
-71.368803481,42.700459119,21.087
-71.368803460,42.700459165,21.091
-71.368803440,42.700459204,21.095
-71.368803420,42.700459236,21.099
-71.368803402,42.700459265,21.103
-71.368803386,42.700459287,21.106
-71.368803371,42.700459304,21.109
-71.368803356,42.700459318,21.112
-71.368803342,42.700459329,21.114
-71.368803329,42.700459336,21.116
-71.368803317,42.700459341,21.118
-71.368803307,42.700459342,21.119
-71.368803299,42.700459340,21.120
-71.368803293,42.700459337,21.121
-71.368803287,42.700459332,21.121
-71.368803282,42.700459326,21.120
-71.368803277,42.700459319,21.119
-71.368803274,42.700459309,21.118
-71.368803273,42.700459300,21.116
-71.368803275,42.700459297,21.115
-71.368803281,42.700459295,21.113
-71.368803292,42.700459298,21.112
-71.368803305,42.700459294,21.111
-71.368803321,42.700459283,21.109
-71.368803337,42.700459278,21.107
-71.368803350,42.700459277,21.104
-71.368803362,42.700459278,21.102
-71.368803372,42.700459278,21.100
-71.368803382,42.700459279,21.098
-71.368803394,42.700459280,21.095
-71.368803405,42.700459281,21.092
-71.368803416,42.700459283,21.090
-71.368803430,42.700459282,21.087
-71.368803457,42.700459272,21.083
-71.368803492,42.700459255,21.080
-71.368803529,42.700459235,21.076
-71.368803566,42.700459214,21.072
-71.368803603,42.700459192,21.066
-71.368803639,42.700459171,21.061
-71.368803674,42.700459149,21.055
-71.368803708,42.700459127,21.049
-71.368803740,42.700459105,21.042
-71.368803772,42.700459084,21.035
-71.368803803,42.700459062,21.028
-71.368803834,42.700459041,21.021
-71.368803864,42.700459020,21.014
-71.368803893,42.700458997,21.007
-71.368803922,42.700458974,20.999
-71.368803949,42.700458951,20.991
-71.368803976,42.700458927,20.984
-71.368804002,42.700458898,20.975
-71.368804027,42.700458868,20.967
-71.368804054,42.700458838,20.959
-71.368804077,42.700458811,20.952
-71.368804099,42.700458785,20.944
-71.368804121,42.700458758,20.935
-71.368804142,42.700458730,20.927
-71.368804162,42.700458702,20.918
-71.368804182,42.700458664,20.909
-71.368804203,42.700458622,20.899
-71.368804223,42.700458584,20.890
-71.368804243,42.700458546,20.880
-71.368804262,42.700458509,20.871
-71.368804279,42.700458482,20.862
-71.368804294,42.700458461,20.853
-71.368804307,42.700458443,20.845
-71.368804319,42.700458429,20.837
-71.368804330,42.700458416,20.829
-71.368804341,42.700458405,20.822
-71.368804351,42.700458395,20.815
-71.368804360,42.700458387,20.808
-71.368804369,42.700458379,20.802
-71.368804377,42.700458372,20.795
-71.368804385,42.700458365,20.789
-71.368804392,42.700458358,20.783
-71.368804399,42.700458352,20.778
-71.368804406,42.700458347,20.773
-71.368804413,42.700458343,20.768
-71.368804419,42.700458341,20.763
-71.368804425,42.700458339,20.758
-71.368804431,42.700458338,20.754
-71.368804435,42.700458338,20.750
-71.368804440,42.700458337,20.746
-71.368804444,42.700458337,20.742
-71.368804447,42.700458338,20.739
-71.368804450,42.700458338,20.735
-71.368804453,42.700458340,20.732
-71.368804455,42.700458343,20.729
-71.368804457,42.700458347,20.726
-71.368804459,42.700458351,20.723
-71.368804461,42.700458354,20.720
-71.368804462,42.700458359,20.718
-71.368804463,42.700458363,20.716
-71.368804463,42.700458368,20.713
-71.368804464,42.700458372,20.711
-71.368804464,42.700458377,20.709
-71.368804464,42.700458381,20.708
-71.368804463,42.700458386,20.706
-71.368804462,42.700458390,20.705
-71.368804461,42.700458393,20.703
-71.368804459,42.700458396,20.702
-71.368804446,42.700458394,20.701
-71.368804426,42.700458388,20.700
-71.368804404,42.700458379,20.701
-71.368804380,42.700458367,20.701
-71.368804358,42.700458348,20.702
-71.368804338,42.700458321,20.703
-71.368804316,42.700458292,20.704
-71.368804293,42.700458268,20.705
-71.368804269,42.700458249,20.706
-71.368804245,42.700458231,20.707
-71.368804221,42.700458209,20.708
-71.368804203,42.700458171,20.710
-71.368804186,42.700458124,20.711
-71.368804170,42.700458074,20.712
-71.368804153,42.700458024,20.713
-71.368804137,42.700457976,20.713
-71.368804120,42.700457929,20.713
-71.368804103,42.700457886,20.714
-71.368804085,42.700457845,20.714
-71.368804068,42.700457807,20.714
-71.368804050,42.700457771,20.715
-71.368804033,42.700457738,20.715
-71.368804015,42.700457707,20.716
-71.368803997,42.700457678,20.716
-71.368803980,42.700457651,20.717
-71.368803963,42.700457625,20.718
-71.368803946,42.700457600,20.719
-71.368803930,42.700457576,20.720
-71.368803913,42.700457555,20.722
-71.368803897,42.700457534,20.723
-71.368803880,42.700457514,20.725
-71.368803864,42.700457495,20.726
