"","lon","lat","ele","site_name"
"117",-71.368803457,42.700459272,21.083,"12"
"118",-71.368803492,42.700459255,21.08,"12"
"119",-71.368803529,42.700459235,21.076,"12"
"120",-71.368803566,42.700459214,21.072,"12"
"121",-71.368803603,42.700459192,21.066,"12"
"122",-71.368803639,42.700459171,21.061,"12"
"123",-71.368803674,42.700459149,21.055,"12"
"124",-71.368803708,42.700459127,21.049,"12"
"125",-71.36880374,42.700459105,21.042,"12"
"126",-71.368803772,42.700459084,21.035,"12"
"127",-71.368803803,42.700459062,21.028,"12"
"128",-71.368803834,42.700459041,21.021,"12"
"129",-71.368803864,42.70045902,21.014,"12"
"130",-71.368803893,42.700458997,21.007,"12"
"131",-71.368803922,42.700458974,20.999,"12"
"132",-71.368803949,42.700458951,20.991,"12"
"133",-71.368803976,42.700458927,20.984,"12"
"134",-71.368804002,42.700458898,20.975,"12"
"135",-71.368804027,42.700458868,20.967,"12"
"136",-71.368804054,42.700458838,20.959,"12"
"137",-71.368804077,42.700458811,20.952,"12"
"138",-71.368804099,42.700458785,20.944,"12"
"139",-71.368804121,42.700458758,20.935,"12"
"140",-71.368804142,42.70045873,20.927,"12"
"141",-71.368804162,42.700458702,20.918,"12"
"142",-71.368804182,42.700458664,20.909,"12"
"143",-71.368804203,42.700458622,20.899,"12"
"144",-71.368804223,42.700458584,20.89,"12"
"145",-71.368804243,42.700458546,20.88,"12"
"146",-71.368804262,42.700458509,20.871,"12"
"147",-71.368804279,42.700458482,20.862,"12"
"148",-71.368804294,42.700458461,20.853,"12"
"149",-71.368804307,42.700458443,20.845,"12"
"150",-71.368804319,42.700458429,20.837,"12"
"151",-71.36880433,42.700458416,20.829,"12"
"152",-71.368804341,42.700458405,20.822,"12"
"153",-71.368804351,42.700458395,20.815,"12"
"154",-71.36880436,42.700458387,20.808,"12"
"155",-71.368804369,42.700458379,20.802,"12"
"156",-71.368804377,42.700458372,20.795,"12"
"157",-71.368804385,42.700458365,20.789,"12"
"158",-71.368804392,42.700458358,20.783,"12"
"159",-71.368804399,42.700458352,20.778,"12"
"160",-71.368804406,42.700458347,20.773,"12"
"161",-71.368804413,42.700458343,20.768,"12"
"162",-71.368804419,42.700458341,20.763,"12"
"163",-71.368804425,42.700458339,20.758,"12"
"164",-71.368804431,42.700458338,20.754,"12"
"165",-71.368804435,42.700458338,20.75,"12"
"166",-71.36880444,42.700458337,20.746,"12"
"167",-71.368804444,42.700458337,20.742,"12"
"168",-71.368804447,42.700458338,20.739,"12"
"169",-71.36880445,42.700458338,20.735,"12"
"170",-71.368804453,42.70045834,20.732,"12"
"171",-71.368804455,42.700458343,20.729,"12"
"172",-71.368804457,42.700458347,20.726,"12"
"173",-71.368804459,42.700458351,20.723,"12"
"174",-71.368804461,42.700458354,20.72,"12"
"175",-71.368804462,42.700458359,20.718,"12"
"176",-71.368804463,42.700458363,20.716,"12"
"177",-71.368804463,42.700458368,20.713,"12"
"178",-71.368804464,42.700458372,20.711,"12"
"179",-71.368804464,42.700458377,20.709,"12"
"180",-71.368804464,42.700458381,20.708,"12"
"181",-71.368804463,42.700458386,20.706,"12"
"182",-71.368804462,42.70045839,20.705,"12"
"183",-71.368804461,42.700458393,20.703,"12"
"184",-71.368804459,42.700458396,20.702,"12"
"185",-71.368804446,42.700458394,20.701,"12"
"186",-71.368804426,42.700458388,20.7,"12"
"187",-71.368804404,42.700458379,20.701,"12"
"188",-71.36880438,42.700458367,20.701,"12"
"189",-71.368804358,42.700458348,20.702,"12"
"190",-71.368804338,42.700458321,20.703,"12"
"191",-71.368804316,42.700458292,20.704,"12"
"192",-71.368804293,42.700458268,20.705,"12"
"193",-71.368804269,42.700458249,20.706,"12"
"194",-71.368804245,42.700458231,20.707,"12"
"195",-71.368804221,42.700458209,20.708,"12"
"196",-71.368804203,42.700458171,20.71,"12"
"197",-71.368804186,42.700458124,20.711,"12"
"198",-71.36880417,42.700458074,20.712,"12"
"199",-71.368804153,42.700458024,20.713,"12"
