,lon,lat,ele,site_name
133,-71.55200897,42.74834763,33.053,6
134,-71.55200894,42.74834762,33.061,6
135,-71.55200892,42.74834764,33.066,6
136,-71.5520089,42.74834765,33.071,6
137,-71.55200886,42.74834766,33.077,6
138,-71.55200883,42.74834768,33.084,6
139,-71.55200878,42.74834771,33.093,6
140,-71.55200867,42.74834779,33.112,6
141,-71.55200862,42.74834782,33.126,6
142,-71.5520086,42.74834784,33.135,6
143,-71.55200859,42.74834786,33.14,6
144,-71.55200858,42.74834788,33.145,6
145,-71.55200854,42.7483479,33.154,6
146,-71.55200847,42.74834793,33.167,6
147,-71.55200838,42.74834796,33.181,6
148,-71.55200831,42.74834799,33.193,6
149,-71.55200826,42.748348,33.201,6
150,-71.55200821,42.74834801,33.207,6
151,-71.55200817,42.74834802,33.213,6
152,-71.55200817,42.74834801,33.218,6
153,-71.55200819,42.748348,33.222,6
154,-71.55200821,42.748348,33.224,6
155,-71.55200822,42.74834801,33.225,6
156,-71.55200822,42.74834802,33.226,6
157,-71.55200823,42.74834803,33.227,6
158,-71.55200825,42.74834803,33.229,6
159,-71.55200828,42.74834804,33.233,6
160,-71.55200831,42.74834803,33.239,6
161,-71.55200836,42.74834801,33.241,6
162,-71.55200844,42.74834798,33.239,6
163,-71.55200852,42.74834795,33.237,6
164,-71.55200857,42.74834792,33.236,6
165,-71.55200861,42.74834791,33.237,6
166,-71.55200863,42.74834791,33.236,6
167,-71.55200866,42.74834791,33.231,6
168,-71.55200867,42.74834791,33.228,6
169,-71.5520087,42.7483479,33.226,6
170,-71.55200873,42.74834788,33.225,6
171,-71.55200877,42.74834786,33.225,6
172,-71.55200879,42.74834786,33.224,6
173,-71.5520088,42.74834786,33.223,6
174,-71.55200881,42.74834786,33.219,6
175,-71.55200883,42.74834786,33.215,6
176,-71.55200886,42.74834785,33.21,6
177,-71.55200889,42.74834785,33.208,6
178,-71.55200889,42.74834783,33.208,6
179,-71.55200886,42.74834783,33.208,6
180,-71.55200887,42.74834783,33.205,6
181,-71.55200889,42.74834782,33.2,6
182,-71.55200892,42.74834782,33.197,6
183,-71.55200896,42.74834782,33.193,6
184,-71.55200901,42.74834783,33.186,6
185,-71.55200907,42.74834785,33.178,6
186,-71.55200913,42.74834786,33.17,6
187,-71.55200918,42.74834788,33.162,6
188,-71.55200925,42.74834789,33.156,6
189,-71.55200931,42.7483479,33.152,6
190,-71.55200939,42.7483479,33.148,6
191,-71.55200943,42.74834789,33.149,6
192,-71.55200949,42.74834788,33.15,6
193,-71.55200952,42.74834788,33.153,6
194,-71.55200952,42.74834789,33.158,6
195,-71.55200952,42.74834789,33.164,6
196,-71.55200954,42.7483479,33.169,6
197,-71.55200959,42.74834789,33.171,6
198,-71.55200965,42.74834788,33.171,6
199,-71.55200969,42.74834789,33.172,6
200,-71.55200973,42.7483479,33.175,6
201,-71.55200976,42.74834791,33.175,6
202,-71.55200979,42.74834791,33.175,6
203,-71.55200982,42.74834792,33.174,6
204,-71.55200982,42.74834792,33.176,6
205,-71.55200985,42.74834792,33.175,6
206,-71.5520099,42.74834792,33.171,6
207,-71.55200994,42.74834792,33.166,6
208,-71.55200995,42.74834793,33.161,6
209,-71.55200996,42.74834794,33.153,6
210,-71.55200997,42.74834794,33.147,6
211,-71.55200999,42.74834792,33.14,6
212,-71.55201001,42.7483479,33.136,6
213,-71.55201004,42.74834789,33.128,6
214,-71.55201001,42.74834788,33.125,6
215,-71.55200991,42.74834789,33.132,6
216,-71.55200987,42.74834789,33.137,6
217,-71.55200986,42.74834788,33.135,6
218,-71.55200987,42.74834785,33.13,6
219,-71.55200989,42.74834782,33.128,6
220,-71.55200994,42.74834779,33.123,6
221,-71.55200998,42.74834778,33.116,6
222,-71.55200999,42.74834777,33.113,6
223,-71.55201002,42.74834775,33.11,6
224,-71.55201007,42.7483477,33.111,6
225,-71.55201011,42.74834766,33.114,6
226,-71.55201013,42.74834764,33.113,6
227,-71.55201016,42.74834762,33.109,6
