"","lon","lat","ele","site_name"
"117",-71.233559287,43.774298617,248.413,"22"
"118",-71.233559295,43.774298529,248.417,"22"
"119",-71.233559312,43.774298446,248.421,"22"
"120",-71.233559334,43.774298381,248.425,"22"
"121",-71.233559362,43.774298335,248.432,"22"
"122",-71.233559376,43.774298312,248.439,"22"
"123",-71.233559384,43.774298308,248.446,"22"
"124",-71.233559393,43.774298317,248.449,"22"
"125",-71.233559397,43.774298334,248.449,"22"
"126",-71.233559393,43.774298347,248.449,"22"
"127",-71.233559404,43.774298374,248.446,"22"
"128",-71.233559424,43.774298396,248.441,"22"
"129",-71.233559458,43.774298426,248.435,"22"
"130",-71.23355948,43.774298446,248.43,"22"
"131",-71.233559487,43.77429846,248.429,"22"
"132",-71.233559499,43.774298457,248.427,"22"
"133",-71.233559524,43.774298422,248.425,"22"
"134",-71.233559566,43.774298404,248.423,"22"
"135",-71.233559621,43.774298413,248.42,"22"
"136",-71.233559673,43.774298446,248.417,"22"
"137",-71.233559722,43.774298483,248.415,"22"
"138",-71.233559783,43.77429852,248.413,"22"
"139",-71.233559843,43.774298556,248.409,"22"
"140",-71.233559894,43.774298573,248.404,"22"
"141",-71.233559928,43.774298595,248.4,"22"
"142",-71.233559949,43.77429862,248.397,"22"
"143",-71.233559975,43.774298652,248.395,"22"
"144",-71.233559999,43.774298676,248.392,"22"
"145",-71.23356001,43.774298685,248.39,"22"
"146",-71.233560025,43.774298695,248.388,"22"
"147",-71.233560073,43.774298693,248.386,"22"
"148",-71.233560129,43.774298688,248.385,"22"
"149",-71.233560196,43.7742987,248.385,"22"
"150",-71.233560245,43.774298714,248.386,"22"
"151",-71.233560287,43.774298697,248.389,"22"
"152",-71.23356035,43.774298679,248.396,"22"
"153",-71.233560415,43.774298665,248.401,"22"
"154",-71.233560491,43.774298653,248.404,"22"
"155",-71.233560566,43.774298657,248.402,"22"
"156",-71.23356066,43.774298639,248.401,"22"
"157",-71.233560765,43.774298606,248.404,"22"
"158",-71.23356087,43.77429857,248.408,"22"
"159",-71.233560966,43.774298533,248.413,"22"
"160",-71.233561011,43.774298522,248.415,"22"
"161",-71.233561044,43.774298515,248.415,"22"
"162",-71.233561069,43.774298516,248.414,"22"
"163",-71.23356111,43.774298499,248.415,"22"
"164",-71.233561172,43.774298465,248.419,"22"
"165",-71.23356123,43.774298433,248.422,"22"
"166",-71.233561281,43.774298404,248.426,"22"
"167",-71.233561352,43.774298376,248.431,"22"
"168",-71.233561397,43.774298372,248.438,"22"
"169",-71.233561435,43.774298369,248.443,"22"
"170",-71.233561456,43.774298372,248.447,"22"
"171",-71.233561455,43.774298386,248.448,"22"
"172",-71.233561457,43.77429839,248.447,"22"
"173",-71.233561476,43.77429838,248.446,"22"
"174",-71.233561494,43.774298369,248.446,"22"
"175",-71.233561502,43.774298363,248.445,"22"
"176",-71.233561494,43.774298371,248.442,"22"
"177",-71.233561476,43.774298384,248.438,"22"
"178",-71.233561455,43.774298405,248.434,"22"
"179",-71.233561433,43.774298419,248.43,"22"
"180",-71.233561415,43.774298423,248.425,"22"
"181",-71.233561393,43.774298437,248.42,"22"
"182",-71.233561372,43.774298463,248.417,"22"
"183",-71.233561377,43.774298476,248.416,"22"
"184",-71.233561383,43.774298485,248.416,"22"
"185",-71.233561402,43.774298486,248.42,"22"
"186",-71.23356142,43.774298483,248.425,"22"
"187",-71.233561433,43.774298492,248.428,"22"
"188",-71.233561422,43.774298516,248.429,"22"
"189",-71.233561432,43.774298531,248.43,"22"
"190",-71.233561439,43.774298555,248.432,"22"
"191",-71.233561433,43.774298586,248.434,"22"
"192",-71.233561399,43.774298619,248.436,"22"
"193",-71.233561375,43.774298648,248.438,"22"
"194",-71.233561357,43.774298675,248.439,"22"
"195",-71.233561353,43.774298698,248.439,"22"
"196",-71.23356136,43.774298712,248.441,"22"
"197",-71.233561348,43.774298733,248.443,"22"
"198",-71.233561328,43.774298755,248.446,"22"
"199",-71.233561307,43.774298773,248.45,"22"
"200",-71.233561302,43.774298789,248.455,"22"
"201",-71.233561289,43.774298808,248.461,"22"
"202",-71.233561273,43.774298828,248.466,"22"
"203",-71.233561256,43.774298848,248.471,"22"
"204",-71.233561245,43.774298864,248.476,"22"
"205",-71.233561243,43.774298871,248.481,"22"
"206",-71.233561242,43.77429888,248.486,"22"
"207",-71.233561229,43.774298893,248.49,"22"
"208",-71.233561238,43.774298898,248.492,"22"
"209",-71.233561246,43.774298905,248.494,"22"
