"","lon","lat","ele","site_name"
"117",-71.185942395,42.919953403,37.49,"8"
"118",-71.185942493,42.919953318,37.519,"8"
"119",-71.185942685,42.919953171,37.579,"8"
"120",-71.185943099,42.919953082,37.712,"8"
"121",-71.185944024,42.919953413,38.105,"8"
"122",-71.1859457,42.919953367,38.523,"8"
"123",-71.185948862,42.919953295,39.111,"8"
"124",-71.185951876,42.919953335,39.817,"8"
"125",-71.185953392,42.91995462,40.164,"8"
"126",-71.185953327,42.919955016,40.272,"8"
"127",-71.185952377,42.919955069,40.208,"8"
"128",-71.185951505,42.919954941,40.063,"8"
"129",-71.185950515,42.919954667,39.892,"8"
"130",-71.185949667,42.919954629,39.74,"8"
"131",-71.185948972,42.919954713,39.626,"8"
"132",-71.185948584,42.91995475,39.548,"8"
"133",-71.185948173,42.919954718,39.467,"8"
"134",-71.185947642,42.919954591,39.363,"8"
"135",-71.18594708,42.919954537,39.247,"8"
"136",-71.185946605,42.919954369,39.146,"8"
"137",-71.18594627,42.919954215,39.078,"8"
"138",-71.185945909,42.919953948,38.998,"8"
"139",-71.18594559,42.919953863,38.917,"8"
"140",-71.18594528,42.919953732,38.83,"8"
"141",-71.185945142,42.919953761,38.757,"8"
"142",-71.185945024,42.919953926,38.725,"8"
"143",-71.185944914,42.919954036,38.702,"8"
"144",-71.185944887,42.919954098,38.685,"8"
"145",-71.185944996,42.919954253,38.697,"8"
"146",-71.185945017,42.919954587,38.756,"8"
"147",-71.185945009,42.919954761,38.82,"8"
"148",-71.185944852,42.919954641,38.854,"8"
"149",-71.185944683,42.919954329,38.844,"8"
"150",-71.185944534,42.919954032,38.803,"8"
"151",-71.185944362,42.919953777,38.763,"8"
"152",-71.185944166,42.91995355,38.729,"8"
"153",-71.185943965,42.919953337,38.699,"8"
"154",-71.185943757,42.919953185,38.668,"8"
"155",-71.18594364,42.919952996,38.64,"8"
"156",-71.185943568,42.919952778,38.625,"8"
"157",-71.185943495,42.919952613,38.618,"8"
"158",-71.185943363,42.919952396,38.599,"8"
"159",-71.185943186,42.919952234,38.567,"8"
"160",-71.185943011,42.919952122,38.538,"8"
"161",-71.185942768,42.919952161,38.514,"8"
"162",-71.185942419,42.91995217,38.53,"8"
"163",-71.185942296,42.919952042,38.578,"8"
"164",-71.185942147,42.919951796,38.628,"8"
"165",-71.185941997,42.919951569,38.671,"8"
"166",-71.185941948,42.919951404,38.725,"8"
"167",-71.18594186,42.919951204,38.774,"8"
"168",-71.185941742,42.919951035,38.815,"8"
"169",-71.185941601,42.919950866,38.849,"8"
"170",-71.185941441,42.919950725,38.871,"8"
"171",-71.185941299,42.919950579,38.884,"8"
"172",-71.185941162,42.919950449,38.897,"8"
"173",-71.185941013,42.919950349,38.91,"8"
"174",-71.185940851,42.919950452,38.933,"8"
"175",-71.185940736,42.919950674,38.976,"8"
"176",-71.185940573,42.919950785,39.019,"8"
"177",-71.185940398,42.919950685,39.043,"8"
"178",-71.185940277,42.919950494,39.055,"8"
"179",-71.185940213,42.919950299,39.068,"8"
"180",-71.185940144,42.919950156,39.068,"8"
"181",-71.18594003,42.919950049,39.063,"8"
"182",-71.185939924,42.919949966,39.059,"8"
